"ancestor_concept_id","descendant_concept_id","min_levels_of_separation","max_levels_of_separation"
4100908,40487007,1,1
4114602,37116513,1,1
4100136,43022066,1,1
4103031,4103032,1,1
4090739,4326403,1,1
4082134,442770,1,1
4080663,438759,1,1
4054067,4053142,1,1
4054423,438116,1,1
4104310,4054429,1,1
4058637,45771401,1,1
4101799,4154803,1,1
4094998,40486156,1,1
4079975,4174433,1,1
4095557,4145716,1,1
4095922,4124647,1,1
4095156,4157449,1,1
4102128,135611,1,1
4041707,4071203,1,1
4045980,440699,1,1
4035751,46270453,1,1
4054062,37116510,1,1
4035744,4247084,1,1
4115260,4170145,1,1
4103189,444070,1,1
4077816,4265179,1,1
4109370,4023185,1,1
4092881,4113698,1,1
1244839,4008524,1,1
4095546,4320022,1,1
4103320,4096565,1,1
4103295,4088349,1,1
4053838,201728,1,1
4090012,4050254,1,1
4092659,4115722,1,1
4043346,4245143,1,1
4103320,4158326,1,1
4036154,4067868,1,1
4091823,4117274,1,1
4055270,4055271,1,1
4109481,43020663,1,1
4080992,4201236,1,1
4063806,4216263,1,1
4334637,46270409,1,1
4089636,4088832,1,1
4108467,4296205,1,1
4090921,4208059,1,1
4042142,4091821,1,1
4083927,4299099,1,1
4112752,4300564,1,1
4066733,619102,1,1
4091650,439727,1,1
4051140,4050098,1,1
4091056,4104153,1,1
4093991,4081493,1,1
4060691,45757148,1,1
4080664,4080663,1,1
4066995,80860,1,1
4035139,4022093,1,1
4074628,4048933,1,1
4104000,4301208,1,1
4115386,4275655,1,1
4056769,4130007,1,1
4075249,437833,1,1
4057588,4116450,1,1
4088775,4089532,1,1
1245923,4096766,1,1
4114487,4145818,1,1
4113008,4325864,1,1
4091333,4292381,1,1
4090616,4079737,1,1
4109088,4137355,1,1
4046448,435805,1,1
4033853,138225,1,1
4074181,4265896,1,1
4053837,4153263,1,1
4054605,4054606,1,1
4042505,4087618,1,1
4088775,4129143,1,1
4115259,77987,1,1
4080146,4045633,1,1
4043345,432910,1,1
4104157,4174007,1,1
4092881,4119470,1,1
4038502,4087800,1,1
4114439,35609010,1,1
4081066,4033796,1,1
4050747,442619,1,1
4101362,4090272,1,1
4102117,4185199,1,1
4097962,4318111,1,1
4094281,4066502,1,1
4055098,4196392,1,1
4112853,4160780,1,1
4111964,4114720,1,1
4041276,43021207,1,1
4082927,4228270,1,1
4103985,24977,1,1
442310,1245073,1,1
4106499,4150466,1,1
4063434,4217927,1,1
4078201,4021798,1,1
4089548,4150816,1,1
134118,4343216,1,1
4078455,4124661,1,1
4042837,4295722,1,1
4085100,46273463,1,1
4115418,4294239,1,1
4093344,4182144,1,1
4082780,4118291,1,1
4115169,765933,1,1
4093991,40481517,1,1
4041273,4037136,1,1
4085245,4086701,1,1
4103662,43531045,1,1
4049095,24006,1,1
4101280,4295449,1,1
4109622,4185076,1,1
4047088,4325525,1,1
4054606,4130979,1,1
4091366,4083666,1,1
4115260,42539698,1,1
4114506,432621,1,1
4035744,46270465,1,1
4083694,37017534,1,1
4047351,4138771,1,1
4079582,374139,1,1
4100660,4310668,1,1
4111570,318448,1,1
4152932,1246476,1,1
4043545,437259,1,1
4038838,4147411,1,1
4095793,4127993,1,1
4080992,44783306,1,1
4113547,442253,1,1
4094331,4094346,1,1
4207615,1244887,1,1
4113547,192669,1,1
4054062,72481,1,1
4107669,4275211,1,1
4103662,4094202,1,1
4103474,4087630,1,1
4067766,45766971,1,1
4115170,762296,1,1
4103352,4317968,1,1
4055720,4202511,1,1
4034959,4034966,1,1
4115733,4297368,1,1
4054062,434779,1,1
4112752,4299418,1,1
4056046,76154,1,1
4042142,4082142,1,1
4083787,434272,1,1
4110709,4220487,1,1
4091213,4021780,1,1
4055709,4152928,1,1
4087640,4116326,1,1
4054404,4298740,1,1
4090532,196894,1,1
4094118,4315941,1,1
4092876,4104126,1,1
1244536,1244576,1,1
4067106,40318618,1,1
4058712,4052543,1,1
4106092,40479565,1,1
4092490,437092,1,1
4044878,4319156,1,1
4101796,4103660,1,1
4087641,4132130,1,1
4095277,4144492,1,1
4043734,4338523,1,1
4095631,4108173,1,1
4091710,4091711,1,1
4080992,4083473,1,1
4083311,45763710,1,1
4042220,441412,1,1
4043346,4274180,1,1
4054392,23247,1,1
4049152,4311237,1,1
4084552,4128822,1,1
4095793,198194,1,1
4052544,254058,1,1
4104503,4083698,1,1
4054610,30679,1,1
4115387,4101768,1,1
4042836,4042835,1,1
4101468,4049881,1,1
4114506,133547,1,1
4101621,4231591,1,1
4053317,4129486,1,1
4041284,4023059,1,1
4111347,4086506,1,1
4040385,440828,1,1
4046076,4156053,1,1
4099090,4099094,1,1
4047791,3661548,1,1
4081173,74635,1,1
4028271,1245147,1,1
4079830,4149120,1,1
4054836,4313512,1,1
4116168,4104479,1,1
4103429,4050871,1,1
4048028,4222415,1,1
4115270,81064,1,1
4080992,4303380,1,1
4042529,4126648,1,1
4069935,46273238,1,1
4042141,4082416,1,1
4041707,197018,1,1
4101212,4101213,1,1
4084428,4117423,1,1
4043679,79113,1,1
1244824,4151863,1,1
4048225,4241777,1,1
4103190,4182311,1,1
4052648,40482759,1,1
4114427,43531563,1,1
4090129,4181798,1,1
4045736,4316224,1,1
4088316,444106,1,1
4038501,378444,1,1
4105105,4083361,1,1
4051331,4090579,1,1
4082445,4116817,1,1
4054842,4054826,1,1
4158472,4181744,1,1
4054829,4317016,1,1
4109085,193322,1,1
4099334,4099653,1,1
4112867,40492385,1,1
4106092,4101600,1,1
764154,1246533,1,1
4054064,45766960,1,1
4095997,4059119,1,1
4067106,4078393,1,1
4054507,4095594,1,1
4099994,40456182,1,1
1245331,374023,1,1
4113085,4101639,1,1
4060296,45757276,1,1
4026163,43020501,1,1
4040640,192958,1,1
4096864,4054503,1,1
4101067,381574,1,1
4048308,4119450,1,1
4115171,761158,1,1
4106355,4055987,1,1
4067190,4199936,1,1
4041277,4237140,1,1
4053583,4064697,1,1
4038838,434592,1,1
4211796,4235119,1,1
4085555,4015349,1,1
4034959,4029421,1,1
4057580,4067970,1,1
4079722,4167092,1,1
4094015,4115230,1,1
4059173,78888,1,1
4041284,4087474,1,1
4048869,4263312,1,1
4067069,4064062,1,1
4113129,444455,1,1
4048236,4054521,1,1
4038835,35610328,1,1
4041280,440465,1,1
4091214,200845,1,1
4103165,4328818,1,1
4043535,4274104,1,1
4043346,40486904,1,1
4033853,4081090,1,1
4102111,4116962,1,1
4082416,4101068,1,1
4299012,4155023,1,1
4042836,4033494,1,1
4081495,4081498,1,1
4069538,438532,1,1
4054608,4162118,1,1
4096689,45757245,1,1
4103183,4181680,1,1
4054401,134324,1,1
4050085,4161699,1,1
4054062,4153257,1,1
4041988,4039379,1,1
4109370,43531647,1,1
4087380,4083784,1,1
4115735,40482030,1,1
4053417,36712756,1,1
4046339,4044397,1,1
4042836,4134591,1,1
4041434,4323144,1,1
4093227,4330636,1,1
4089548,37205049,1,1
4096864,4038677,1,1
4082039,440638,1,1
4077218,4323778,1,1
4054837,4150398,1,1
4040388,36715511,1,1
1244560,4118993,1,1
4090426,4127857,1,1
4075295,4062133,1,1
4086227,4113014,1,1
4062247,320827,1,1
4053602,4153262,1,1
4038502,4134440,1,1
4087934,439026,1,1
4112302,37111392,1,1
4054066,4195268,1,1
4054819,4129738,1,1
4054066,443982,1,1
4303401,4033722,1,1
4084712,4023785,1,1
4111017,4112586,1,1
4092659,45757776,1,1
4091481,4172845,1,1
4047524,4296149,1,1
4041707,193795,1,1
4104310,4115862,1,1
4106352,4153133,1,1
4101067,4320810,1,1
4053838,4096489,1,1
4087618,44783869,1,1
4046804,43020472,1,1
4094283,44784341,1,1
4088777,4088898,1,1
1244555,3656887,1,1
4062557,4062558,1,1
4048365,4326835,1,1
4079934,4158706,1,1
4086438,436586,1,1
4054408,4129217,1,1
4103173,374957,1,1
4034649,37118657,1,1
4052835,4254779,1,1
4105886,4223616,1,1
4093782,4241648,1,1
4064609,4030021,1,1
4042505,4219381,1,1
4046205,4067539,1,1
4077967,442121,1,1
4041989,37017532,1,1
4059452,261071,1,1
4069190,4033449,1,1
4111316,434161,1,1
4054406,4317003,1,1
1243842,4015843,1,1
4091509,44783954,1,1
4087190,4335172,1,1
4053591,4086529,1,1
4090583,4154926,1,1
4053317,4104310,1,1
4054839,4131428,1,1
4092216,4110706,1,1
4046360,4138327,1,1
4085100,40481087,1,1
4090430,45757358,1,1
4044237,4183441,1,1
4050747,4079931,1,1
4101364,4199544,1,1
4095631,4292397,1,1
4053838,46270117,1,1
4103419,434019,1,1
4114223,4112602,1,1
4114506,376712,1,1
4114166,4117138,1,1
4059015,4184243,1,1
4080069,4049458,1,1
4089214,437758,1,1
4097846,4001119,1,1
1244557,764832,1,1
4050057,4185544,1,1
4101673,4133149,1,1
4094311,4267516,1,1
4041191,433473,1,1
4091415,4000727,1,1
4091056,4092879,1,1
4090426,4113721,1,1
4049095,4130190,1,1
4116008,4179065,1,1
4085103,4290722,1,1
4094061,438350,1,1
4054612,4131603,1,1
4109685,4152918,1,1
4113545,443344,1,1
4040543,37304073,1,1
4108943,4052225,1,1
4050881,258787,1,1
4066421,4032589,1,1
4053604,4153687,1,1
4092879,40483272,1,1
4102128,4177365,1,1
4085503,4306645,1,1
4071030,3654344,1,1
4094009,4103029,1,1
4057008,4253363,1,1
4040388,4173169,1,1
4099094,4100706,1,1
4086506,4232739,1,1
4094061,433968,1,1
4047269,4093058,1,1
4064161,4048083,1,1
4109045,4109962,1,1
4053838,37116603,1,1
4115238,4205399,1,1
4064296,45757122,1,1
4042889,4213527,1,1
4103653,380038,1,1
4110469,45767122,1,1
4083311,4182972,1,1
4035139,444369,1,1
4042503,76191,1,1
4102119,4155894,1,1
1244837,4117116,1,1
4054826,4315944,1,1
4088051,45771408,1,1
4082364,4034565,1,1
4102821,436089,1,1
376713,4319328,1,1
4101480,42535454,1,1
4095203,4068332,1,1
4044034,4214033,1,1
4102928,443239,1,1
4096976,4133494,1,1
4116071,4237178,1,1
4047781,138346,1,1
4051004,4166902,1,1
4044705,4287416,1,1
4083229,4262981,1,1
4115171,762294,1,1
4063043,43531010,1,1
4054514,4054515,1,1
4085509,4084419,1,1
4083686,44783938,1,1
4077955,4264925,1,1
4043679,40492779,1,1
4091485,4120310,1,1
4085554,37110634,1,1
4056338,4029425,1,1
4088051,45766895,1,1
4075249,4071745,1,1
4108467,4123196,1,1
4099952,4010021,1,1
4049972,4052559,1,1
4053589,438268,1,1
4114336,4097267,1,1
4038678,4096976,1,1
4094331,4051595,1,1
4082586,4082587,1,1
4042904,45757696,1,1
4063042,43531008,1,1
4066834,4001578,1,1
4109365,4089460,1,1
4054839,4131111,1,1
4056140,200873,1,1
4042396,4176614,1,1
600650,4015597,1,1
4102111,4221258,1,1
4080849,381021,1,1
4055265,23731,1,1
4109813,43020941,1,1
4099171,4339111,1,1
4081675,4121480,1,1
4096864,4171019,1,1
4092239,44782720,1,1
4104786,4115190,1,1
4086360,4106515,1,1
4106283,81930,1,1
4054067,4109685,1,1
4089520,4090216,1,1
4112851,4001665,1,1
4042835,42709897,1,1
4096565,4195085,1,1
4114189,4116093,1,1
4085213,4084870,1,1
4080992,4036946,1,1
4088927,4090071,1,1
4048028,4225055,1,1
4106351,4154473,1,1
4326828,4334637,1,1
4048213,4108819,1,1
4033494,43531579,1,1
4091049,4113687,1,1
4080602,433145,1,1
4101829,4269918,1,1
4049234,4048180,1,1
4094202,42709922,1,1
4089214,4012661,1,1
4095498,4095500,1,1
4064161,4232955,1,1
4055098,4342766,1,1
4103992,4169809,1,1
4095631,4114166,1,1
4052079,375820,1,1
4054607,4181332,1,1
4094691,4053836,1,1
4046112,4049295,1,1
4044034,4270557,1,1
4095313,438080,1,1
4054511,40493020,1,1
4101563,36715735,1,1
4104799,4294530,1,1
4046500,4006994,1,1
4110915,438021,1,1
4089756,37110031,1,1
4059178,4101104,1,1
4095631,4248817,1,1
4055457,136279,1,1
4080992,4201399,1,1
4084976,4011560,1,1
4093673,762323,1,1
4044391,4131117,1,1
4043918,440691,1,1
4109088,4115036,1,1
4082586,4158335,1,1
4113639,201817,1,1
4107655,4023990,1,1
4003304,1244613,1,1
4103376,4286349,1,1
4042502,45772083,1,1
4113121,374886,1,1
4038835,4038839,1,1
4068482,4069202,1,1
4084419,4092092,1,1
4102937,4113606,1,1
4079147,4130200,1,1
4110605,4113186,1,1
4094114,4316053,1,1
4093227,42537709,1,1
4103183,4064869,1,1
4115170,36676840,1,1
4079978,4291306,1,1
4049957,4153251,1,1
4046205,4067311,1,1
4112878,4180915,1,1
4071689,4082274,1,1
4041304,4299014,1,1
4109370,4112425,1,1
4042139,4339188,1,1
4035437,46270468,1,1
4101343,4101344,1,1
4104157,76797,1,1
4084938,4105112,1,1
4079179,4231893,1,1
4085332,4085333,1,1
1246477,36686288,1,1
4101796,377091,1,1
4095791,4157352,1,1
4116071,4330242,1,1
4089548,4244530,1,1
4052826,4153691,1,1
4041277,4115737,1,1
4113120,37204521,1,1
4094817,4059856,1,1
4112387,434559,1,1
4042836,380818,1,1
4105601,37116690,1,1
4079975,4180001,1,1
4049810,4105020,1,1
4042514,4291164,1,1
4110871,4048226,1,1
4058637,4016131,1,1
4113639,438390,1,1
4050743,4319270,1,1
4109051,4217294,1,1
4103192,4186397,1,1
4085887,4271678,1,1
4085537,4085538,1,1
4080857,4079572,1,1
4042514,4307215,1,1
4057588,4035744,1,1
4043346,4135085,1,1
4114158,4114159,1,1
4088927,4128846,1,1
4042503,4090616,1,1
4113563,4182633,1,1
4048225,4095749,1,1
4095922,4129479,1,1
4038495,437041,1,1
4112732,4115270,1,1
4105178,4208200,1,1
4101343,4104139,1,1
4078925,4119788,1,1
4095779,4156629,1,1
4113116,4093957,1,1
4042505,75909,1,1
133594,761852,1,1
4090401,4317993,1,1
4113085,4347404,1,1
4115271,4003021,1,1
4043343,201066,1,1
4089636,4104661,1,1
4039734,4042719,1,1
4083473,4303513,1,1
4080849,377873,1,1
4042142,4091808,1,1
4066295,4130522,1,1
4054841,4130842,1,1
4055202,4340810,1,1
4044228,4120157,1,1
4079976,4053084,1,1
4061734,4203417,1,1
4112731,4232176,1,1
4043346,4176798,1,1
4054508,4131938,1,1
4113821,4103273,1,1
4033880,4062922,1,1
4052213,4116728,1,1
4058346,4094457,1,1
4039691,4297824,1,1
4101026,40487969,1,1
4112752,4297668,1,1
4053600,4153256,1,1
4095941,4275882,1,1
197506,4092524,1,1
4092216,37110034,1,1
4088777,4088421,1,1
4053592,4053593,1,1
4086488,4195232,1,1
4054811,432594,1,1
4086181,4101796,1,1
4101918,4243181,1,1
4069509,44783887,1,1
4114506,4309214,1,1
4049810,4027396,1,1
4054839,4242498,1,1
4047563,35626077,1,1
4089214,4023987,1,1
4053599,4155034,1,1
4095793,4129482,1,1
4113713,42872386,1,1
372828,4265860,1,1
4094331,4055851,1,1
4101600,4120610,1,1
4112534,26719,1,1
4057953,194680,1,1
4043343,4068261,1,1
4089548,40486585,1,1
4101639,432417,1,1
4083375,4014066,1,1
4050747,4282857,1,1
4080857,4087941,1,1
4093333,4113557,1,1
4065243,4339092,1,1
4110709,4111924,1,1
4042139,4271124,1,1
4081096,4089701,1,1
4048875,375791,1,1
4107655,43021845,1,1
4096947,4323825,1,1
4115576,4006782,1,1
4083297,4178291,1,1
4087818,441025,1,1
4094458,4149688,1,1
4054514,4131450,1,1
4115558,4228128,1,1
4079975,141124,1,1
4056354,4176400,1,1
4092530,372567,1,1
4082416,4102112,1,1
4101005,4101006,1,1
4047781,4033929,1,1
4082416,377572,1,1
4033796,37399021,1,1
4079691,440350,1,1
4045631,380394,1,1
4071689,4095631,1,1
4043545,4085156,1,1
4043345,435645,1,1
4067766,45766967,1,1
4091056,4101355,1,1
4116069,4033891,1,1
4103183,40482197,1,1
4054503,4130520,1,1
4068824,372331,1,1
4085156,4146724,1,1
4103489,4115547,1,1
4057053,4138962,1,1
4049965,4190647,1,1
4113547,201619,1,1
4112732,4248251,1,1
4299012,4151516,1,1
4109370,4246609,1,1
4092391,4327104,1,1
4067775,46273528,1,1
4053270,4030564,1,1
4040640,4210317,1,1
4115722,4091219,1,1
4102128,442638,1,1
4043747,44806793,1,1
4115733,4036117,1,1
4054612,4130380,1,1
4035751,46270454,1,1
4102986,439776,1,1
4060006,135699,1,1
4082487,434881,1,1
4107083,4121681,1,1
4054062,4051298,1,1
4115171,765423,1,1
4080992,4081495,1,1
4069509,4047487,1,1
4090425,4134540,1,1
4048393,441980,1,1
4054617,4181338,1,1
4058978,197656,1,1
4112853,4187848,1,1
4067106,40318617,1,1
4083802,4015631,1,1
4054064,4155191,1,1
4041285,4115219,1,1
4115386,4271505,1,1
4096947,4309468,1,1
4047522,195213,1,1
4090268,4090271,1,1
4114427,45769830,1,1
4095940,443800,1,1
4066502,4066505,1,1
4103650,4238695,1,1
4091559,42710044,1,1
4106351,4209872,1,1
4072218,437273,1,1
4048093,42873049,1,1
4047351,37017103,1,1
4054736,4112755,1,1
4108607,4187857,1,1
4112742,4112738,1,1
4059173,45766908,1,1
4080849,4201556,1,1
4042836,435569,1,1
4054848,4181347,1,1
1244753,4001471,1,1
4042836,4131922,1,1
4048216,4048738,1,1
4038501,4090410,1,1
4109088,37117224,1,1
4100065,439676,1,1
4053592,4129400,1,1
4104139,439418,1,1
4043738,4256924,1,1
4035942,4042892,1,1
4112026,43530732,1,1
4051336,4174281,1,1
4115708,197377,1,1
4109370,4238737,1,1
4050226,4151681,1,1
4044721,80512,1,1
4075831,4266301,1,1
4091204,4101364,1,1
4082457,37110570,1,1
4109370,4085213,1,1
4104799,4112093,1,1
4091204,4104161,1,1
4085340,40482431,1,1
4041284,4128821,1,1
4041799,140664,1,1
4105765,46271074,1,1
4088051,443115,1,1
4041284,36712925,1,1
4093346,4167904,1,1
4090854,4090572,1,1
4037321,4243947,1,1
4095266,4094337,1,1
4069933,4084938,1,1
4051250,4261956,1,1
4113999,4206591,1,1
4090739,438392,1,1
4065997,46270066,1,1
4085555,4085556,1,1
4112853,4155292,1,1
4220439,433813,1,1
4046000,4242182,1,1
4068261,4130519,1,1
4089769,40493432,1,1
4096947,441536,1,1
4115191,4117248,1,1
4087815,440404,1,1
4089228,433596,1,1
1245234,37116501,1,1
4090353,45757504,1,1
4056462,433257,1,1
4103995,4264479,1,1
4084433,4047789,1,1
4049271,78863,1,1
4057810,198475,1,1
4052648,4027471,1,1
4057580,4088051,1,1
4035422,4334465,1,1
4053838,37116624,1,1
4113713,4294393,1,1
4086859,4086538,1,1
4058243,43531007,1,1
4109685,4107674,1,1
4085103,4296184,1,1
4041285,4103487,1,1
4088051,4297304,1,1
4058388,4301274,1,1
4041277,4101829,1,1
4093762,4211118,1,1
4092565,4174681,1,1
4042834,4131289,1,1
4079975,4215924,1,1
4054742,4244638,1,1
4110252,4267552,1,1
4049296,4263510,1,1
4091015,4097871,1,1
4054408,4162994,1,1
4092565,193528,1,1
4090616,4002647,1,1
4116211,4116213,1,1
4043371,4281516,1,1
4042503,764058,1,1
4095263,4094814,1,1
4041664,312437,1,1
4095779,4156024,1,1
4095409,4345226,1,1
4083696,45763782,1,1
4103640,4103641,1,1
4051476,42873159,1,1
4042836,4049222,1,1
4060006,139203,1,1
4054063,37116508,1,1
4068971,4099845,1,1
4095278,442342,1,1
4100932,4094742,1,1
4111261,40489908,1,1
4112853,4188544,1,1
4080849,443794,1,1
4114162,4304202,1,1
4110584,4111024,1,1
4097962,4177494,1,1
4110423,4090224,1,1
4096008,4095545,1,1
434251,1246552,1,1
4054511,4317831,1,1
4083311,4090583,1,1
4112735,4334322,1,1
4095850,4056589,1,1
4099495,193733,1,1
4091208,436155,1,1
4042142,4079304,1,1
4089214,4148091,1,1
4049965,261053,1,1
4060691,45772076,1,1
4035422,4135083,1,1
4054606,4130855,1,1
4114162,4114163,1,1
4042142,4103321,1,1
4040388,4319319,1,1
4066295,4120313,1,1
4060217,4161600,1,1
4115219,4102119,1,1
4108467,4294188,1,1
4053320,4139144,1,1
4049120,4002804,1,1
4063037,45757142,1,1
4115169,762292,1,1
4089520,4150793,1,1
4044880,4154333,1,1
4059100,4177993,1,1
4091374,4003008,1,1
4099774,436294,1,1
4039691,4344167,1,1
4101563,36715662,1,1
4042514,443914,1,1
4093849,4175963,1,1
4100932,4068503,1,1
4057588,4205084,1,1
4040388,4317260,1,1
4044351,4057033,1,1
4040738,4038490,1,1
4082457,37110569,1,1
4113566,4091046,1,1
4088775,4060207,1,1
4095606,4054120,1,1
4035139,4048216,1,1
4049957,4054534,1,1
4095940,4266168,1,1
4042505,4184249,1,1
4041279,4030563,1,1
4052554,4238808,1,1
4112748,4323991,1,1
4042220,4287485,1,1
4095749,4247238,1,1
4054610,4130984,1,1
4114222,4092530,1,1
4079975,4266662,1,1
4091532,4042178,1,1
4055717,4058067,1,1
4087379,4030580,1,1
4050871,4093475,1,1
4053838,37116623,1,1
4058933,438788,1,1
4088775,4129142,1,1
4114483,28462,1,1
4054610,4130378,1,1
4054813,4313364,1,1
4079874,4101305,1,1
4082005,4172259,1,1
4112141,4302776,1,1
4100822,4274651,1,1
4112732,4240212,1,1
4112748,372925,1,1
4053599,4151680,1,1
4038030,4174719,1,1
4053305,436011,1,1
4112182,197006,1,1
4090615,4031128,1,1
4094114,193437,1,1
4054504,4243417,1,1
4043343,4162089,1,1
4114222,4180906,1,1
4053828,36715687,1,1
4104161,4270932,1,1
4092490,45767018,1,1
4024004,4041988,1,1
4111018,4054836,1,1
4047563,35626078,1,1
1245706,4049271,1,1
4115386,4161978,1,1
4090739,433111,1,1
4102856,40487037,1,1
4042142,4091347,1,1
4040737,4093847,1,1
4084409,4009724,1,1
4109365,4176112,1,1
4095294,4246808,1,1
4053838,4094829,1,1
4038501,4262160,1,1
4166909,4290833,1,1
4043671,3655108,1,1
4116071,3655521,1,1
4084699,4230494,1,1
4086197,4086198,1,1
4042139,4127675,1,1
4052969,4152966,1,1
4054827,4129730,1,1
4094331,4052513,1,1
4101219,42535737,1,1
4093227,4151515,1,1
4096477,4002670,1,1
4097962,4153685,1,1
4104661,4184641,1,1
4103295,4139206,1,1
432586,440374,1,1
4115241,4103708,1,1
4113008,4152965,1,1
4085406,437567,1,1
4057580,4178395,1,1
4035299,4221077,1,1
4053583,4143187,1,1
4042529,4222543,1,1
4034052,4183167,1,1
4104155,4003627,1,1
4052818,36715610,1,1
4091213,4101356,1,1
4116233,4317827,1,1
4066849,4316357,1,1
4102111,4113999,1,1
4034052,4172281,1,1
4113117,4270023,1,1
4052213,438024,1,1
4101468,192960,1,1
4069933,4085537,1,1
4047088,764982,1,1
4085893,46270329,1,1
4186397,4263712,1,1
4066295,4135819,1,1
4081675,4124698,1,1
4116092,4130542,1,1
4115576,196456,1,1
4078214,4339544,1,1
4034052,4240421,1,1
4083504,44783253,1,1
4054512,4129723,1,1
4110709,4066849,1,1
4080568,4085343,1,1
4054519,4177111,1,1
4057008,437892,1,1
4041285,4113998,1,1
4106705,4240532,1,1
4043343,4340957,1,1
4089532,4124334,1,1
4112141,4116979,1,1
4042904,4230365,1,1
4102735,442574,1,1
4079750,36717036,1,1
4096864,4115580,1,1
4061739,4033772,1,1
4038490,4059958,1,1
4046365,4077958,1,1
4116071,40486563,1,1
4043382,35624878,1,1
4113713,195009,1,1
4041287,4041434,1,1
4115708,4111297,1,1
4084699,4328276,1,1
4116166,4184557,1,1
4057053,4265479,1,1
4092212,4091931,1,1
4038841,321522,1,1
4048194,4090901,1,1
4076121,4216845,1,1
4103295,433225,1,1
4054835,4131932,1,1
4093780,4201128,1,1
4095631,43021588,1,1
4084934,40305987,1,1
4095634,4216729,1,1
4038502,4174922,1,1
4093058,35623815,1,1
4069935,46273239,1,1
4042142,4276172,1,1
4080992,4201238,1,1
4103031,4101367,1,1
4091532,4115697,1,1
4079560,81878,1,1
4114865,4188013,1,1
4049147,4205934,1,1
4111709,43530851,1,1
4043343,4318541,1,1
4090205,439743,1,1
4054736,4174430,1,1
4110716,4112751,1,1
4094979,443925,1,1
4041989,4099949,1,1
4092565,4244669,1,1
4093228,4083683,1,1
4113385,4145168,1,1
4110915,4056580,1,1
1244680,4344264,1,1
4111017,4232106,1,1
4038495,441641,1,1
439671,434274,1,1
4114331,4090401,1,1
4106655,4108794,1,1
4092411,4035677,1,1
4042889,4261343,1,1
4079859,434758,1,1
132446,4219174,1,1
4057060,4024846,1,1
4112853,4175531,1,1
4108371,4112159,1,1
4103189,4169095,1,1
4082416,4114472,1,1
4043672,142033,1,1
4110584,4131745,1,1
4090431,4012205,1,1
4080992,381299,1,1
4054743,4316630,1,1
4042889,40480044,1,1
4068036,4319301,1,1
4087934,439025,1,1
4057588,80802,1,1
4110709,40568467,1,1
4101007,4102833,1,1
4090111,45769041,1,1
4075234,4326510,1,1
4091532,4113565,1,1
4086661,4060963,1,1
4104155,201345,1,1
4052337,376698,1,1
4103572,4333671,1,1
4100611,4290260,1,1
4034504,4302834,1,1
4093765,252442,1,1
4103574,4094358,1,1
4090854,135029,1,1
4090425,4169287,1,1
4114356,434885,1,1
4047269,4093527,1,1
4057060,4215084,1,1
4048513,4245317,1,1
4114030,4145369,1,1
4088090,4229403,1,1
435093,4009606,1,1
4050767,4049574,1,1
4033668,4290728,1,1
4115421,4115549,1,1
4112341,4307774,1,1
4047487,4085887,1,1
4041276,4313860,1,1
4067106,40482050,1,1
4103320,4155904,1,1
4092212,4177102,1,1
4088927,444094,1,1
4053828,36715682,1,1
4101362,4306451,1,1
4038501,377383,1,1
4067086,4063909,1,1
4080992,4199428,1,1
4042209,4065350,1,1
4115576,200154,1,1
4085406,4339476,1,1
4049957,4198022,1,1
4111261,40487059,1,1
4047269,73575,1,1
4042503,764154,1,1
4094458,4051604,1,1
4054513,4181486,1,1
4043345,4134301,1,1
4095643,4237824,1,1
4094132,4206307,1,1
4054605,4130980,1,1
4057060,4057053,1,1
4110872,4047649,1,1
4046076,4234533,1,1
4081007,4201531,1,1
4094114,197518,1,1
4080568,4052344,1,1
4103662,4182966,1,1
4095277,4014426,1,1
4089214,4270828,1,1
4100606,4130022,1,1
4087481,4061577,1,1
4089548,4131008,1,1
4096479,36716584,1,1
4115235,132643,1,1
4101343,4147614,1,1
4043712,4046336,1,1
4057580,4282532,1,1
4114159,4209011,1,1
4095277,4209977,1,1
432250,1245367,1,1
4047952,4242178,1,1
4041281,4207383,1,1
4054844,42709757,1,1
4085100,40479600,1,1
4088349,4135823,1,1
4112853,4157332,1,1
4042835,439394,1,1
4070301,435666,1,1
4051577,4145112,1,1
4095266,140581,1,1
4080992,4081627,1,1
4054839,4316615,1,1
4093893,141795,1,1
4041285,4024000,1,1
4080663,4081002,1,1
4097610,4047533,1,1
4050997,4052818,1,1
4086997,4114467,1,1
4090614,43530647,1,1
4111360,434810,1,1
4041284,4089214,1,1
4051068,4247370,1,1
4048384,4123158,1,1
4111018,4113104,1,1
4033469,4009155,1,1
4089548,200779,1,1
4046660,43530938,1,1
4054844,4054422,1,1
4054837,4151175,1,1
4040719,4130366,1,1
4103662,4177483,1,1
4095941,4302555,1,1
4041436,4133822,1,1
4110273,4111487,1,1
4094499,4331454,1,1
4078455,4095940,1,1
4092747,378419,1,1
4042505,4129418,1,1
4091796,4113718,1,1
4109343,40493455,1,1
4033484,4081239,1,1
4082135,4088106,1,1
4084432,45763685,1,1
4098475,78672,1,1
4042836,4176944,1,1
4094683,37110596,1,1
4052648,4041136,1,1
4082586,4300926,1,1
4094331,4052499,1,1
4093195,4185203,1,1
4116211,4305452,1,1
4114166,43021632,1,1
4049965,259048,1,1
137275,4263710,1,1
4115259,4116777,1,1
4053598,4151678,1,1
4071689,4233174,1,1
4095800,4134938,1,1
4068155,317302,1,1
4088775,4113515,1,1
